~~~~~~~
./properties_to_tsv/global_views.tsv
SEC_RM_USR_GRP	Remove User from Group (does not delete the user)	Удалить Пользователя из Группы (не удаляет пользователя)
SEC_ASKDELUSR_TITLE	Delete User	Удалить Пользователя
SEC_ASKDELUSR	Are you sure you want to delete the user?	Вы уверены, что хотите удалить пользователя?
SEC_ASKRMUSRGRP_TITLE	Remove User from Group	Удалить Пользователя из Группы
SEC_ASKRMUSRGRP	Are you sure you want to remove the user from the group?	Вы уверены, что хотите удалить пользователя из группы?
SEC_ALL_PERMISSIONS	Administrator users have all permissions.	Администраторы имеют все разрешения.
SEC_ADDNEWUSERGRP_TT	Add New User to Group	Добавить нового Пользователя в Группу
SEC_ADDEXTUSERGRP_TT	Add Existing User to Group	Добавить существующего Пользователя в Группу
SEC_ADDADMUSERGRP_TT	Add to the Admin Group	Добавить в Группу Администраторов
SEC_DELUSRGRP_TT	Delete User from Group	Удалить Пользователя из Группы
SEC_MISSING_PERMS	The user %s lacks the following permissions:\n %s	У пользователя %s отсутствуют следующие разрешения:\n %s

NAVTREEMGR_NO_DEL_SELF	You cannot delete yourself.	Вы не можете удалить себя.
NAVTREEMGR_NO_DEL_USR_W_MAPPINGS	This user cannot be deleted until the Schema Mapping '%s' is deleted.	Этого пользователя нельзя удалить до тех пор, пока не будет удалено Картирование Схемы '%s'.

# LEGEND
SEC_ADMINGRP	Group of Users	Группа Пользователей
SEC_PERSON	User	Пользователь
SEC_COLL	Collection	Коллекция
SEC_DSP	Discipline	Дисциплина
SEC_LGND	Legend	Легенда

ADMININFO_DESC	Permissions for %s	Разрешения для %s

TaskMgr.STARTUP	Startup	Запуск
DigirABCConfigPanel.DIGIR_AVAIL_TABLES	Available tables	Доступные таблицы
DigirABCConfigPanel.DIGIR_FIELDNAME	Field names	Имена полей
SubPaneMgr.SUBPANE_OPTIONS_CLOSE_ALLBUT	Close All Tabs Except Current	Закрыть все вкладки, кроме текущей
SubPaneMgr.SUBPANE_OPTIONS_CLOSE_OLDEST	Close Oldest Tab	Закрыть самую старую вкладку
SubPaneMgr.SUBPANE_OPTIONS_MAX_TABS	You have reached the maximum number of tabs.	Вы достигли максимального количества вкладок.
SubPaneMgr.SUBPANE_OPTIONS_TOO_MANY	Too Many Tabs	Слишком много вкладок
ExpressResultsTableInfo.NOTITLE	(No Title)	(Без названия)
ExpressSearchConfigDlg.ES_NONE	None	Ничего
ExpressSearchConfigDlg.SEARCH	Search	Поиск
ExpressSearchConfigDlg.ES_ASCENDING	Ascending	Восходящий
ExpressSearchConfigDlg.ES_DESCENDING	Descending	Нисходящий
ExpressSearchConfigDlg.ES_DLG_TITLE	Simple Search Configuration	Конфигурация Простого Поиска
ExpressSearchConfigDlg.ES_FIELDNAME	Field Name	Имя Поля
ExpressSearchConfigDlg.ES_EXPLAIN	Use the following tabs to configure Simple Search	Используйте следующие вкладки для настройки Простого Поиска
ExpressSearchConfigDlg.ES_SORTING	Sorting	Сортировка
RelatedTableInfoPanel.ES_RELATED_SEARCHES	Related Searches	Связанные Запросы
RelatedTableInfoPanel.ES_RELATED_ACTIVATE	Activate:	Активация:
RelatedTableInfoPanel.ES_RELATED_DESC	Description:	Описание:
RelatedTableInfoPanel.SELECTALL	Select All	Выбрать Все
RelatedTableInfoPanel.DESELECTALL	Deselect All	Убрать выделение со Всего
ExpressSearchConfigDlg.ES_SEARCHFIELDS	Search Fields	Поля Поиска
ExpressSearchConfigDlg.ES_DISPLAYFIELDS	Display Fields	Поля Отображения
ExpressSearchConfigDlg.ES_AVAIL_TABLES	Available Tables	Доступные Таблицы
ExpressSearchConfigDlg.ES_FLDS_TO_SEARCH	Fields To Be Searched	Поля для Поиска
ExpressSearchConfigDlg.ES_SEARCH_FIELDS	Search Fields	Поля Поиска
ExpressSearchConfigDlg.ES_RELATED_TABLES	Related Searches	Связанные Запросы
ExpressSearchConfigDlg.ES_RESULTS_ORDERING	Results Ordering	Запрос результатов
PreferencesDlg.PREFERENCES	Preferences	Настройки
AppPrefsEditor.ADD_PROPERTY	Add Property	Добавить Свойство
AppPrefsEditor.REMOVE_PROPERTY	Remove Property	Удалить Свойство

BaseTask.CONFIGURE	Configure	Настроить
Startup	Welcome	Добро пожаловать
FORMEDITOR	Form Editor	Редактор Форм
EditorTask.CHOOSE_VIEWSET	Choose a ViewSet	Выберите ViewSet
EditorTask.LAYOUT_PREVIEW	Layout Preview	Предварительный просмотр макета
EditorPropPanelOld.ACCEPT	Accept	Принять
EditorPropPanelOld.NONE	None	Ничего
EditorPropPanel.NONE	None	Ничего
EditorPropPanelBase.NONE	None	Ничего
EditorTask.FORM_EDITOR_HINT	Edit forms	Редактировать формы
PieChartPane.BUILD_PIECHART	Building Pie Chart...	Построение круговой диаграммы...
BarChartPane.BUILD_BARCHART	Building Bar Chart...	Построение гистограммы...
BarChartPane.ERROR_CREATNG_BARCHART	A problem occurred while creating the bar chart.	Возникла проблема при создании гистограммы.
DefItemPropPanel.SHOULD_GROW	Should Grow	Должен расти
DefItemPropPanel.USE_PREF_SIZE	Use Preferred Size	Используйте Предпочтительный Размер
DefItemPropPanel.MIN_MAX	Min/Max:	Мин/Макс:
DefItemPropPanel.ALIGNMENT	Alignment:	Выравнивание:
BasicFormPreviewPanel.PREVIEW_UNAVAILABLE	Preview is Not Available	Предварительный Просмотр Недоступен
ViewSetSelectorPanel.CHOOSE_A_CONTROL	Choose A Control	Выберите Элемент Управления
ViewSetSelectorPanel.CREATE	Create	Создайте
DBConnection.NO_DB_NAME	The Database Name is missing.	Отсутствует Имя базы данных.
DBConnection.NO_DB_CONN_STR	The Connection String is missing.	Отсурствует Строка Подключения.
DBConnection.NO_DB_USERNAME	The Username is missing.	Отсутствует Имя Пользователя.
DBConnection.NO_DB_PASSWORD	The Password is missing.	Отсутствует Пароль.
DBConnection.NO_DB_DRIVER	The Database Driver is missing.	Отсурствует Драйвер базы данных.

EMailHelper.PASSWORD	Password	Пароль
EMailHelper.SAVE_PASSWORD	Save Password	Сохраните Пароль
EMailHelper.PASSWORD_TITLE	Enter Password	Введите Пароль
EMailHelper.USERNAME	Username	Имя пользователя
EMailHelper.EMAIL_SET_NOT_VALID	The email settings in the Preferences are missing some or all of their values.	В настройках электронной почты меню Настроек отсутствуют некоторые или все значения.
EMailHelper.UNKNOWN_ACCT_TYPE	Unknown Account Type	Неизвестный тип Учетной Записи
EMailHelper.UNK_HOST	The host '%s' was incorrect.	Хост '%s' неверный.
EMailHelper.CNCT_ERR1	There was an error connecting to the email server, the port may be missing.	При подключении к серверу электронной почты произошла ошибка, возможно, порт отсутствует.
EMailHelper.CNCT_ERR2	There was an error connecting to the email server, the port '%s' may be incorrect.	Произошла ошибка при подключении к серверу электронной почты, порт '%s' может быть неправильным.
EMailHelper.ACCT_TYPE_MUST_BE	] must be POP3 or IMAP	] должен быть POP3 или IMAP
XMLHelper.CHECKSUM_MSG	One of the core configuration files have been changed.\nSpecify cannot proceed.	Один из основных файлов конфигурации был изменен.\nSpecify не может продолжить работу.
XMLHelper.CHECKSUM_TITLE	Configuration Error	Ошибка конфигурации
EMailHelper.UP_ERROR	Your username '%s' or password was incorrect.	Имя пользователя '%s' или пароль неверны.
