DDMMSS	DD MM SS.SS (32 45 42.84)	DD ММ СС.СС (32 45 42.84)	DD ММ СС.СС (32 45 42.84)	
DDDDDDNSEW	DD.DDDD N/S/E/W (32.7619 N)	ДД.ДДДД С/Ю/В/З (32.7619 N)	ДД.ДДДД С/Ю/В/З (32.7619 N)	
DDMMMMNSEW	DD MM.MM N/S/E/W (32 45.714 N)	ДД ММ.ММ С/Ю/В/З (32 45.714 N)	ДД ММ.ММ С/Ю/В/З (32 45.714 N)	
DDMMSSNSEW	DD MM SS.SS N/S/E/W (32 45 42.84 N)	ДД ММ СС.СС С/Ю/В/З (32 45 42.84 N)	ДД ММ СС.СС С/Ю/В/З (32 45 42.84 N)	
GeoRefConv	Georeference Format Converter	Преобразователь формата геопривязки	Преобразователь координат	
GeoRefConvDesc	Choose an output format from the following list	Выберите выходной формат из следующего списка	Выберите выходной формат из следующего списка	
Geolocatesvc.4	http://www.museum.tulane.edu/webservices/	http://www.museum.tulane.edu/webservices/	http://www.museum.tulane.edu/webservices/	
NoGeoRefColumns	Data Set does not contain georeference columns	Набор данных не содержит столбцы географической привязки	Набор данных не содержит столбцы географической привязки	
ID	ID	ID	ID	
Adm1	Adm 1	Adm 1	Адм 1	
Adm2	Adm 2	Adm 2	Адм 2	
Locality	Locality	Местонахождение	Местонахождение	
CountryBoundingBox	Country Bounding Box	Ограничительная коробка страны	Рамка охвата страны	
BoundingBox	Bounding Box	Ограничительная рамка	Рамка охвата	
BoundingBoxCentroid	Bounding Box Centroid	Ограничительная коробка центроида	Рамка охвата центроида	
MultiPointMatch	Multi-Point Match	Multi Point Match	Совпадение по нескольким точкам	
WeightedCentroid	Weighted Centroid	Взвешенный центроида	Взвешенный центроид	
Id	Id	идентификатор	ID	
FeatureName	Feat. Name	Feat. Имя	Feat. Имя	
FeatureType	Feat. Type	Feat. Тип	Feat. Тип	
Gazetteer	Gazetteer	Географический справочник	Географический справочник	
Coordinates	Coordinates	Координаты	Координаты	
Offset	Offset	Офсет	Офсет	
GeoRefRSProc.NO_LOCS	The items didn't have Localities to Georeference.	У предметов не было мест для географической привязки.	У элементов отсутствуют местонахождения для географической привязки.	
GeoRefRSProc.NOT_ALL_RES	%d of %d of the items can be sent for Georeferencing.	%d из %d предметов могут быть отправлены для геопривязки.	%d из %d предметов могут быть отправлены для геопривязки.	
GeoRefRSProc.BAD_GEOS	<HTML>The following Localities cannot be processed<br>because they were missing a geography.	<HTML>Следующие населенные пункты не могут быть обработаны<br>из-за отсутствия географии.	<HTML>Следующие населенные пункты не могут быть обработаны<br>из-за отсутствия географии.	
GeoRefRSProc.HAS_LOCS	<HTML>The following Localities will be processed<br>even though they already contain a Latitude and Longitude.	<HTML>Следующие населенные пункты будут обрабатываться - даже если они уже содержат широту и долготу.	<HTML>Следующие населенные пункты будут обработаны - даже если они уже содержат широту и долготу.	
